layer_id,batch,tiles,status,cycles,energy_pj,mac_pj,buffer_pj,bus_pj,ubuf_pj,K,B,H,W
1,1,8,ok,3528,157693.13279999999,157693.13279999999,0,0,0,2,1,2,2
1,1,9,ok,3249,163375.31520000001,163375.31520000001,0,0,0,1,1,3,3
1,1,10,ok,2867,160157.08799999999,160157.08799999999,0,0,0,5,1,1,2
1,1,11,ok,2646,162621.04320000001,162621.04320000001,0,0,0,11,1,1,1
1,1,12,ok,2394,160509.0816,160509.0816,0,0,0,4,1,1,3
1,1,13,ok,2205,160157.08799999999,160157.08799999999,0,0,0,13,1,1,1
1,1,14,ok,2016,157693.13280000002,157693.13280000002,0,0,0,2,1,1,7
1,1,15,ok,1946,163017.03600000002,163017.03600000002,0,0,0,5,1,1,3
1,1,16,ok,1764,157693.13279999999,157693.13279999999,0,0,0,4,1,2,2
1,2,1,ok,56448,315386.26559999998,315386.26559999998,0,0,0,1,1,1,1
1,2,2,ok,28224,315386.26559999998,315386.26559999998,0,0,0,1,1,1,2
1,2,3,ok,19152,321018.16320000001,321018.16320000001,0,0,0,1,1,1,3
1,2,4,ok,14112,315386.26559999998,315386.26559999998,0,0,0,1,2,1,2
1,2,5,ok,11466,320314.17599999998,320314.17599999998,0,0,0,5,1,1,1
1,2,6,ok,9576,321018.16320000001,321018.16320000001,0,0,0,1,2,1,3
1,2,7,ok,8064,315386.26560000004,315386.26560000004,0,0,0,1,1,1,7
1,2,8,ok,7056,315386.26559999998,315386.26559999998,0,0,0,1,2,2,2
1,2,9,ok,6498,326750.63040000002,326750.63040000002,0,0,0,1,1,3,3
1,2,10,ok,5733,320314.17599999998,320314.17599999998,0,0,0,5,1,1,2
1,2,11,ok,5292,325242.08640000003,325242.08640000003,0,0,0,11,1,1,1
1,2,12,ok,4788,321018.16320000001,321018.16320000001,0,0,0,2,2,1,3
1,2,13,ok,4410,320314.17599999998,320314.17599999998,0,0,0,13,1,1,1
1,2,14,ok,4032,315386.26560000004,315386.26560000004,0,0,0,1,2,1,7
1,2,15,ok,3891,326034.07200000004,326034.07200000004,0,0,0,5,1,1,3
1,2,16,ok,3528,315386.26559999998,315386.26559999998,0,0,0,2,2,2,2
1,4,1,ok,112896,630772.53119999997,630772.53119999997,0,0,0,1,1,1,1
1,4,2,ok,56448,630772.53119999997,630772.53119999997,0,0,0,1,1,1,2
1,4,3,ok,38304,642036.32640000002,642036.32640000002,0,0,0,1,1,1,3
1,4,4,ok,28224,630772.53119999997,630772.53119999997,0,0,0,1,2,1,2
1,4,5,ok,22932,640628.35199999996,640628.35199999996,0,0,0,5,1,1,1
1,4,6,ok,19152,642036.32640000002,642036.32640000002,0,0,0,1,2,1,3
1,4,7,ok,16128,630772.53120000008,630772.53120000008,0,0,0,1,1,1,7
1,4,8,ok,14112,630772.53119999997,630772.53119999997,0,0,0,1,2,2,2
1,4,9,ok,12996,653501.26080000005,653501.26080000005,0,0,0,1,1,3,3
1,4,10,ok,11466,640628.35199999996,640628.35199999996,0,0,0,5,1,1,2
1,4,11,ok,10584,650484.17280000006,650484.17280000006,0,0,0,11,1,1,1
1,4,12,ok,9576,642036.32640000002,642036.32640000002,0,0,0,2,2,1,3
1,4,13,ok,8820,640628.35199999996,640628.35199999996,0,0,0,13,1,1,1
1,4,14,ok,8064,630772.53120000008,630772.53120000008,0,0,0,1,2,1,7
1,4,15,ok,7781,652068.14400000009,652068.14400000009,0,0,0,5,1,1,3
1,4,16,ok,7056,630772.53119999997,630772.53119999997,0,0,0,2,2,2,2
1,8,1,ok,225792,1261545.0623999999,1261545.0623999999,0,0,0,1,1,1,1
1,8,2,ok,112896,1261545.0623999999,1261545.0623999999,0,0,0,1,1,1,2
1,8,3,ok,76608,1284072.6528,1284072.6528,0,0,0,1,1,1,3
1,8,4,ok,56448,1261545.0623999999,1261545.0623999999,0,0,0,1,2,1,2
1,8,5,ok,45864,1281256.7039999999,1281256.7039999999,0,0,0,5,1,1,1
1,8,6,ok,38304,1284072.6528,1284072.6528,0,0,0,1,2,1,3
1,8,7,ok,32256,1261545.0624000002,1261545.0624000002,0,0,0,1,1,1,7
1,8,8,ok,28224,1261545.0623999999,1261545.0623999999,0,0,0,1,2,2,2
1,8,9,ok,25992,1307002.5216000001,1307002.5216000001,0,0,0,1,1,3,3
1,8,10,ok,22932,1281256.7039999999,1281256.7039999999,0,0,0,5,1,1,2
1,8,11,ok,21168,1300968.3456000001,1300968.3456000001,0,0,0,11,1,1,1
1,8,12,ok,19152,1284072.6528,1284072.6528,0,0,0,2,2,1,3
1,8,13,ok,17640,1281256.7039999999,1281256.7039999999,0,0,0,13,1,1,1
1,8,14,ok,16128,1261545.0624000002,1261545.0624000002,0,0,0,1,2,1,7
1,8,15,ok,15561,1304136.2880000002,1304136.2880000002,0,0,0,5,1,1,3
1,8,16,ok,14112,1261545.0623999999,1261545.0623999999,0,0,0,2,2,2,2
1,16,1,ok,451584,2523090.1247999999,2523090.1247999999,0,0,0,1,1,1,1
1,16,2,ok,225792,2523090.1247999999,2523090.1247999999,0,0,0,1,1,1,2
1,16,3,ok,153216,2568145.3056000001,2568145.3056000001,0,0,0,1,1,1,3
1,16,4,ok,112896,2523090.1247999999,2523090.1247999999,0,0,0,1,2,1,2
1,16,5,ok,91728,2562513.4079999998,2562513.4079999998,0,0,0,5,1,1,1
1,16,6,ok,76608,2568145.3056000001,2568145.3056000001,0,0,0,1,2,1,3
1,16,7,ok,64512,2523090.1248000003,2523090.1248000003,0,0,0,1,1,1,7
1,16,8,ok,56448,2523090.1247999999,2523090.1247999999,0,0,0,1,2,2,2
